danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,popularity,track_name,artist_name
0.725,0.905,7,-4.762,0.187,0.00763,0.94,0.069,0.235,128.038,4.68,0,Gladiator - Steve Aoki & DJ AM Remix,Autoerotique
0.873,0.787,11,-5.761,0.124,0.0018,0.882,0.0552,0.52,129.999,4.72,0,Beyond God & Elvis - Designer Drugs Remix,From Monument To Masses
0.391,0.961,7,-4.794,0.394,0.00322,0.84,0.683,0.102,128.075,3.62,0,Death Rave,Motor
0.541,0.839,6,-6.37,0.411,0.197,0.0,0.327,0.675,144.985,3.74,3,Black Tar Boulevard,Swoe Whoa
0.912,0.764,7,-6.479,0.192,0.0198,0.0,0.119,0.308,130.013,2.51,2,Im Back,Swoe Whoa
0.741,0.678,1,-7.778,0.206,0.187,0.0,0.0719,0.483,135.034,2.38,0,Told Me,Swoe Whoa
0.772,0.867,7,-7.087,0.0675,0.0278,0.0,0.0658,0.922,144.023,2.48,0,Bands Up,Swoe Whoa
0.811,0.788,8,-7.491,0.185,0.187,0.0,0.0789,0.744,140.071,2.47,0,Starter,Swoe Whoa
0.762,0.783,1,-6.69,0.13,0.243,0.0,0.297,0.942,133.988,2.19,0,Heaven Gates,Swoe Whoa
0.738,0.553,1,-10.495,0.262,0.0456,0.0,0.236,0.21,139.992,2.46,0,Goin In,Swoe Whoa
0.897,0.723,6,-8.426,0.145,0.218,1.25e-06,0.0779,0.228,116.984,2.28,1,Pain,Swoe Whoa
0.88,0.736,11,-7.039,0.142,0.000825,0.0,0.0757,0.427,130.005,2.34,0,Dirty,Swoe Whoa
0.813,0.645,1,-6.412,0.363,0.131,0.0,0.0825,0.508,131.967,2.46,1,Veracity,Swoe Whoa
0.684,0.706,6,-8.145,0.0626,0.032,0.0,0.0774,0.68,145.92,2.47,1,I Know,Swoe Whoa
0.791,0.723,11,-8.3,0.327,0.0607,0.0,0.113,0.22,133.954,2.04,1,Im the Man,Swoe Whoa
0.413,0.753,6,-4.31,0.217,0.0614,0.0,0.0806,0.665,83.263,3.46,0,Did Me Wrong,Swoe Whoa
0.474,0.704,6,-16.303,0.907,0.978,1.49e-06,0.957,0.528,128.672,1.61,1,Independant Women,Melanie Comarcho
0.494,0.561,5,-17.947,0.919,0.978,5.52e-06,0.822,0.614,74.176,1.46,1,Free Rent,Melanie Comarcho
0.391,0.717,5,-17.293,0.92,0.983,4.32e-05,0.945,0.537,91.475,1.55,1,Whoopins',Melanie Comarcho
0.375,0.676,5,-17.006,0.887,0.981,0.0015,0.84,0.4,85.769,3.13,1,Single Ladies,Melanie Comarcho
0.493,0.603,2,-18.594,0.89,0.984,0.000174,0.834,0.643,64.363,1.94,0,Cheap Men,Melanie Comarcho
0.427,0.582,3,-18.582,0.892,0.985,7.31e-05,0.921,0.492,88.96,2.02,1,Lesbians,Melanie Comarcho
0.335,0.658,2,-17.483,0.912,0.983,0.00335,0.937,0.513,78.829,3.69,0,Just Til',Melanie Comarcho
0.463,0.67,10,-17.246,0.902,0.986,0.0279,0.858,0.405,70.485,1.73,0,You Need a Pantyliner,Melanie Comarcho
0.43,0.59,2,-18.539,0.884,0.986,4.98e-05,0.852,0.513,98.289,2.87,0,Couples,Melanie Comarcho
0.43,0.545,0,-17.783,0.625,0.985,0.00287,0.766,0.492,110.784,1.57,0,Black Men,Melanie Comarcho
0.462,0.577,8,-18.659,0.896,0.99,0.000487,0.891,0.499,113.091,1.21,1,Don't Know How to Talk,Melanie Comarcho
0.377,0.591,5,-18.287,0.918,0.984,4.77e-05,0.881,0.515,82.146,3.24,0,High Standards,Melanie Comarcho
0.395,0.627,2,-17.933,0.882,0.986,0.0311,0.915,0.487,98.558,2.66,0,Little Dicks,Melanie Comarcho
0.37,0.581,2,-18.795,0.93,0.987,0.000104,0.785,0.4,48.683,3.21,1,"Big Balls, Head, and Pills",Melanie Comarcho
0.841,0.503,0,-7.804,0.453,0.316,1.99e-06,0.0684,0.515,143.821,3.12,8,SHOOTERS,Nuclear R
0.424,0.402,10,-9.622,0.0281,0.594,0.0252,0.369,0.091,138.007,7.51,6,Quiet,Calvary Chapel Chattanooga
0.393,0.269,10,-10.868,0.0301,0.87,0.329,0.11,0.102,140.098,6.8,5,Stand Firm,Calvary Chapel Chattanooga
0.751,0.622,1,-6.991,0.244,0.0892,0.0,0.102,0.273,90.038,3.11,8,I’ma Go Crazy,Neisha Neshae
0.758,0.817,5,-10.146,0.083,0.134,0.76,0.149,0.93,125.005,3.43,7,Love Season,C Lova
0.674,0.449,9,-10.638,0.18,0.281,0.0065,0.0955,0.11,150.042,2.87,8,Country,SonsOfNotown
0.643,0.549,0,-5.197,0.148,0.307,0.000646,0.183,0.731,168.165,3.33,8,Feel Good 1962,Adrian Bagher
0.586,0.12,2,-27.466,0.0389,0.739,0.861,0.104,0.356,110.112,1.23,0,Chosen,janeylee
0.793,0.363,10,-21.495,0.0576,0.000301,0.979,0.153,0.597,130.978,0.4,0,Nitrox 2,janeylee
0.678,0.459,8,-21.462,0.0566,0.0129,0.933,0.211,0.899,135.092,0.8,0,Scorchers Edit 1,janeylee
0.542,0.624,5,-21.188,0.0418,8.75e-05,0.91,0.516,0.791,142.814,1.03,1,Track,janeylee
0.619,0.624,5,-20.869,0.0386,0.00132,0.648,0.145,0.8,142.818,0.86,0,A Loop,janeylee
0.57,0.651,8,-20.113,0.0506,0.0117,0.729,0.145,0.385,140.064,1.17,1,The Jump,janeylee
0.572,0.316,9,-26.102,0.0453,0.00112,0.861,0.155,0.502,135.001,0.68,0,Scorchers Edit 2,janeylee
0.591,0.432,0,-27.176,0.0334,0.475,0.444,0.233,0.573,130.82,1.14,0,Zed-36,janeylee
0.605,0.819,11,-14.327,0.0383,7.47e-05,0.923,0.0846,0.228,135.007,3.89,5,Scorcher’s Theme,janeylee
0.274,0.827,2,-6.152,0.0643,0.07,0.000793,0.0824,0.26,125.139,10.44,1,Bobby's Song,The Aliens
0.203,0.227,8,-12.411,0.0371,0.989,0.939,0.102,0.0328,71.236,1.3,0,Amen,The Aliens
0.301,0.749,0,-10.766,0.17,0.132,0.11,0.116,0.311,87.999,3.27,0,Theremin,The Aliens
0.477,0.775,0,-7.449,0.0313,0.195,0.126,0.351,0.393,136.076,4.15,0,Everyone,The Aliens
0.545,0.649,0,-6.682,0.0268,0.000187,0.0136,0.0534,0.875,103.77,5.3,2,Magic Man,The Aliens
0.213,0.892,2,-6.462,0.0742,0.0686,0.0337,0.0904,0.0415,137.955,10.41,0,Billy Jack,The Aliens
0.192,0.397,4,-17.016,0.193,0.445,0.675,0.0803,0.0391,69.905,3.58,0,Luna,The Aliens
0.395,0.686,4,-5.236,0.0296,0.48,0.2,0.0965,0.342,111.333,3.2,0,Dove Returning,The Aliens
0.375,0.686,5,-6.913,0.0349,0.223,0.169,0.528,0.581,112.045,4.89,0,Sunlamp SHow,The Aliens
0.169,0.468,9,-9.026,0.0361,0.0402,0.747,0.251,0.157,96.224,1.9,0,Smoggy Bog,The Aliens
0.17,0.427,7,-12.544,0.0371,0.91,0.966,0.325,0.0608,90.063,3.34,0,Daffodils,The Aliens
0.522,0.694,7,-5.818,0.0269,0.0815,0.0994,0.166,0.69,107.045,6.29,3,Boats,The Aliens
0.207,0.37,7,-12.569,0.0382,0.826,0.015,0.077,0.0389,113.05,8.19,1,Blue Mantle,The Aliens
0.935,0.65,8,-7.176,0.172,0.0782,1.03e-06,0.103,0.739,134.978,4.04,0,Tired,Fargoneworld
0.852,0.562,1,-6.916,0.213,0.188,0.0,0.114,0.497,130.079,3.45,3,Motions,Fargoneworld
0.745,0.691,4,-7.206,0.378,0.039,0.00925,0.203,0.327,82.902,4.04,0,How I Do It,Fargoneworld
0.558,0.433,0,-7.233,0.369,0.256,0.00538,0.0868,0.139,174.086,3.27,0,I Ain't Alright,Fargoneworld
0.411,0.648,9,-6.996,0.306,0.0261,0.00434,0.395,0.438,172.47,3.01,0,Only Human,Fargoneworld
0.748,0.568,6,-8.381,0.115,0.134,0.00487,0.147,0.257,88.039,3.29,1,Storming on the Inside,Fargoneworld
0.68,0.549,2,-7.652,0.0937,0.029,0.00103,0.0896,0.228,84.978,3.49,3,Hollowdays,Fargoneworld
0.578,0.822,1,-8.943,0.53,0.17,0.0,0.171,0.694,81.52,2.73,8,H-Town Boy Like Me,Jay Brown the Cowboy Boss
0.519,0.662,2,-7.485,0.027,0.00902,0.039,0.416,0.389,122.215,4.6,5,Ah Mary,Grace Potter & The Nocturnals
0.374,0.394,5,-9.107,0.0283,0.458,0.0,0.0974,0.136,134.931,5.21,4,Apologies,Grace Potter & The Nocturnals
0.417,0.892,0,-5.509,0.0561,0.00139,1.4e-06,0.413,0.589,168.898,3.19,1,Heads Up,Last Minet
0.413,0.917,2,-5.11,0.041,0.00186,0.0,0.288,0.594,170.003,3.73,2,Turning Tables,Last Minet
0.341,0.908,2,-4.74,0.0495,0.00146,1.3e-05,0.332,0.592,173.058,4.24,1,Take a Breath,Last Minet
0.435,0.894,0,-4.878,0.0423,0.0364,0.0,0.301,0.548,165.064,3.17,0,It'll Always Be Us,Last Minet
0.362,0.937,9,-4.618,0.0652,0.0066,1.48e-06,0.121,0.507,167.925,4.98,0,Happily Ever After (You Never Know),Last Minet
0.357,0.877,7,-4.423,0.0379,0.00169,1.57e-05,0.131,0.401,164.774,3.28,0,Can You Feel It?,Last Minet
0.283,0.907,2,-4.219,0.0616,0.000455,0.0,0.434,0.442,123.261,4.11,1,I'm a Star,Last Minet
0.484,0.855,4,-5.287,0.0363,0.00353,5.88e-06,0.137,0.598,158.007,2.49,2,Lunar Come Down,Last Minet
0.326,0.834,0,-5.236,0.0372,0.0083,8.65e-05,0.102,0.11,186.057,2.86,0,Love,Last Minet
0.503,0.92,2,-4.633,0.0654,0.0188,1.56e-06,0.152,0.703,82.571,2.21,0,Beginning of the End,Last Minet
0.245,0.881,0,-5.184,0.052,0.00187,4.14e-06,0.159,0.417,144.731,3.13,0,Paincity,Last Minet
0.121,0.151,8,-15.603,0.0361,0.985,0.617,0.0874,0.0362,63.73,3.95,1,Greener World,Gwilym Gold
0.675,0.353,4,-12.736,0.0353,0.555,0.857,0.121,0.503,129.971,3.16,0,Breathless,Gwilym Gold
0.396,0.569,0,-11.091,0.0338,0.291,0.91,0.0833,0.337,113.335,3.84,3,Triumph,Gwilym Gold
0.501,0.246,0,-15.962,0.0323,0.943,0.64,0.075,0.0697,135.896,4.2,0,Breath Alone,Gwilym Gold
0.195,0.0812,5,-13.282,0.0327,0.963,0.39,0.11,0.0485,76.344,4.02,1,Uninvited,Gwilym Gold
0.51,0.444,5,-11.875,0.0351,0.881,0.753,0.124,0.0396,129.991,3.94,0,Flex,Gwilym Gold
0.728,0.227,7,-13.987,0.0476,0.851,0.427,0.118,0.108,135.953,4.5,1,Muscle,Gwilym Gold
0.645,0.312,7,-17.162,0.0452,0.913,0.906,0.119,0.196,90.948,3.23,0,Unknown,Gwilym Gold
0.254,0.268,11,-12.589,0.035,0.978,0.487,0.0874,0.0384,97.391,4.42,0,Evergreen,Gwilym Gold
0.176,0.257,5,-12.443,0.0318,0.963,0.638,0.12,0.042,72.4,4.87,2,"I Know, I Know",Gwilym Gold
0.681,0.6,1,-12.688,0.0415,0.231,0.0,0.0747,0.815,110.426,5.55,3,Eternal Life,The Swanee Quintet
0.41,0.47,11,-11.711,0.179,0.415,0.0,0.149,0.442,188.125,4.06,1,Some One Who Cares,The Swanee Quintet
0.601,0.479,11,-13.638,0.0716,0.281,0.0,0.0967,0.948,142.545,3.56,2,Over Yonder,The Swanee Quintet
0.634,0.371,10,-13.748,0.0457,0.116,3.16e-06,0.0624,0.395,118.118,5.41,0,I'm Going to Tell God How You Treated Me,The Swanee Quintet
0.578,0.629,5,-14.395,0.108,0.0517,0.0,0.0778,0.841,96.514,3.21,2,Send Your Blessings Down,The Swanee Quintet
0.693,0.476,11,-13.694,0.0433,0.0753,0.0,0.0391,0.688,117.516,4.94,1,I've Been Washed in the Blood,The Swanee Quintet
0.664,0.474,2,-13.54,0.107,0.239,0.0,0.101,0.482,83.417,4.49,1,Don't Worry About Me,The Swanee Quintet
0.5,0.294,9,-14.52,0.0345,0.0727,4.52e-06,0.143,0.344,180.779,3.55,0,Ups & Downs,The Swanee Quintet
0.934,0.574,11,-6.113,0.0534,0.24,3.26e-06,0.368,0.706,132.054,3.47,1,Si Te Pudiera Mentir,El Gringo De La Bachata
0.883,0.586,5,-8.97,0.0408,0.255,0.00534,0.121,0.924,130.067,3.57,1,Mi Mayor Sacrificio,Wilkin Rivera
0.918,0.536,0,-8.849,0.0686,0.419,0.000158,0.0635,0.968,135.058,3.51,1,Mi Mayor Necesidad,Robert Feliz
0.922,0.568,2,-9.553,0.0389,0.446,4.68e-06,0.0898,0.961,130.055,3.44,1,El Peor De Mis Fracasos,Ronald Nuñez
0.916,0.554,7,-9.217,0.0481,0.606,0.0,0.042,0.913,132.998,3.44,1,Tu Amor O Tu Desprecio,Giordano Morel
0.932,0.602,9,-7.037,0.0636,0.257,0.00405,0.048,0.972,130.027,3.98,1,Antes De Que Te Vayas,Nicold Frias
0.951,0.595,9,-7.759,0.0519,0.365,6.66e-06,0.218,0.895,130.052,3.03,1,Donde Estara Mi Primavera,Jorge Luis
0.956,0.532,11,-8.479,0.05,0.362,4.69e-05,0.0626,0.964,125.03,3.51,0,O Me Voy O Te Vas,Bercy
0.899,0.577,0,-7.624,0.0459,0.527,4.17e-05,0.062,0.962,125.064,4.02,0,Si No Te Hubieras Ido,Nicold Frias
0.906,0.591,4,-8.011,0.0476,0.435,0.000315,0.0584,0.971,135.005,3.56,0,Prefiero Partir,Robert Feliz
0.954,0.536,2,-8.049,0.0595,0.318,0.000631,0.0913,0.966,130.051,3.71,0,En El Mismo Tren,Various Artists
0.801,0.758,7,-9.953,0.0665,0.00728,0.795,0.368,0.0735,127.992,8.6,0,She Came Along - Sharam's Ecstasy of Ibiza Edit,Sharam
0.787,0.864,7,-9.213,0.0576,0.0104,0.672,0.0537,0.12,127.998,9.44,2,She Came Along - Sharam's Ecstasy of Ibiza Mix,Sharam
0.796,0.947,4,-7.021,0.0605,0.000464,0.0341,0.0379,0.709,128.009,7.06,1,She Came Along - Alex Kenji Remix,Sharam
0.795,0.955,7,-7.284,0.0614,0.000162,0.191,0.04,0.616,128.0,7.06,0,She Came Along - Alex Kenji Dub,Sharam
0.813,0.648,11,-6.666,0.146,0.0107,0.0187,0.086,0.359,128.02,7.07,2,She Came Along - Jean Elan Remix,Sharam
0.728,0.885,7,-7.036,0.0608,0.0213,0.000504,0.282,0.753,129.067,3.22,3,She Came Along - UK Radio Edit,Sharam
0.732,0.727,7,-11.123,0.0521,0.169,0.361,0.112,0.527,128.003,9.92,0,She Came Along - Ecstasy of Club Mix,Sharam
0.711,0.717,7,-11.335,0.0525,0.117,0.843,0.1,0.451,127.99,9.16,0,She Came Along - Ecstasy of Dub Mix,Sharam
0.733,0.573,7,-9.753,0.0324,0.0255,0.00505,0.12,0.728,116.017,3.63,0,Men señará,Bebe
0.831,0.783,9,-6.79,0.0592,0.269,0.0,0.0478,0.883,118.017,3.58,0,Ella,Bebe
0.687,0.536,2,-6.709,0.159,0.283,0.0,0.0941,0.339,175.893,2.95,0,Con mis manos,Bebe
0.722,0.544,9,-10.215,0.201,0.511,0.00069,0.145,0.803,76.909,3.45,3,Siempre me quedará,Bebe
0.809,0.82,8,-6.146,0.264,0.779,0.000119,0.114,0.74,108.094,3.62,2,Malo - USA Version; 2005 Remastered Version,Bebe
0.516,0.83,9,-7.932,0.136,0.233,3.51e-06,0.119,0.795,99.971,3.7,0,Ska de la tierra,Bebe
0.762,0.671,9,-8.489,0.0705,0.236,0.0,0.162,0.658,84.994,3.93,1,El golpe,Bebe
0.668,0.422,7,-10.685,0.0496,0.331,0.00185,0.118,0.307,90.005,3.76,0,Revolvió,Bebe
0.768,0.825,5,-4.668,0.0736,0.694,0.0,0.0601,0.773,112.12,3.94,0,Como los olivos,Bebe
0.414,0.149,0,-14.464,0.0616,0.905,2.84e-06,0.101,0.109,55.094,3.84,0,Cuidándote,Bebe
0.622,0.874,2,-6.519,0.132,0.471,1.48e-05,0.0331,0.711,112.076,3.42,0,Siete horas,Bebe
0.672,0.454,4,-8.538,0.0343,0.783,4.49e-06,0.0815,0.308,90.024,3.82,0,Tu silencio,Bebe
0.581,0.404,11,-20.766,0.935,0.987,0.0793,0.202,0.04,90.618,2.89,1,Razones - A Capella,Bebe
0.732,0.677,1,-10.918,0.139,0.0148,2.66e-05,0.165,0.206,105.013,3.65,0,Corre,Bebe
0.823,0.8,4,-6.744,0.197,0.146,0.0,0.0663,0.76,109.981,2.64,0,Que nadie me levante la voz,Bebe
0.464,0.533,2,-7.903,0.0262,0.00346,0.12,0.103,0.128,141.903,4.84,3,I Trust You To Kill Me - ITunes Live Session,Rocco DeLuca and The Burden
0.4,0.491,2,-6.689,0.028,0.543,9.69e-06,0.112,0.375,101.623,3.5,1,Colorful - ITunes Live Session,Rocco DeLuca and The Burden
0.322,0.145,9,-14.833,0.0326,0.891,0.000123,0.089,0.0807,80.772,4.74,5,How Many Times - iTunes Live Session,Rocco DeLuca and The Burden
0.517,0.44,7,-9.772,0.0287,0.253,0.00319,0.114,0.207,135.3,4.23,1,Mystified - ITunes Live Session,Rocco DeLuca and The Burden
0.396,0.521,7,-7.66,0.0258,0.109,0.00269,0.127,0.166,137.563,4.15,0,Gift - iTunes Live Session,Rocco DeLuca and The Burden
0.708,0.776,4,-7.955,0.056,0.761,0.0,0.331,0.694,100.0,1.78,8,KF SpaceShip,Lilgrouch
0.661,0.591,4,-10.763,0.0458,0.000579,0.000203,0.161,0.215,100.51,2.57,8,Party Ona Lows,Tanapee
0.433,0.971,0,-3.073,0.0785,0.00113,0.00016,0.664,0.156,99.074,3.61,2,The Street the Sound,Flight 409
0.512,0.889,2,-3.299,0.0477,0.000416,0.0,0.365,0.942,140.023,3.66,1,Operator,Flight 409
0.535,0.921,7,-3.993,0.0431,0.000111,1.22e-05,0.0907,0.607,130.044,2.77,2,Broken Glass and Heart Attacks,Flight 409
0.612,0.91,5,-2.842,0.0769,0.000989,5.3e-06,0.036,0.701,101.037,3.52,1,This Disaster,Flight 409
0.473,0.517,11,-6.857,0.0318,0.739,0.0,0.13,0.463,138.08,3.75,3,Beauty in a Car Crash (Acoustic),Flight 409
0.486,0.961,4,-2.548,0.114,4.63e-05,0.000381,0.0512,0.665,116.493,1.98,0,Hello Again,Flight 409
0.754,0.574,10,-9.602,0.0628,0.746,0.0,0.114,0.658,92.506,2.61,8,Moves,A1 Blanco
0.738,0.822,2,-5.036,0.0501,0.0471,0.067,0.0608,0.937,140.055,2.98,0,Dance All Night,Mike Broussard and Nu'edition Zydeco
0.894,0.895,0,-4.443,0.0487,0.19,0.00185,0.0323,0.981,140.167,3.15,1,Creole & Petty,Mike Broussard and Nu'edition Zydeco
0.788,0.911,5,-6.195,0.0573,0.5,5.8e-05,0.243,0.945,147.126,3.26,0,Looking Like That,Mike Broussard and Nu'edition Zydeco
0.73,0.823,2,-7.476,0.0977,0.0699,0.00272,0.221,0.779,76.093,3.47,0,I Don't Want,Mike Broussard and Nu'edition Zydeco
0.852,0.889,8,-6.352,0.0737,0.0385,3.77e-05,0.138,0.786,145.206,3.56,1,Kiss Me,Mike Broussard and Nu'edition Zydeco
0.82,0.814,5,-5.813,0.0658,0.161,1.29e-05,0.305,0.961,145.147,2.89,1,Suppose to Be in Love,Mike Broussard and Nu'edition Zydeco
0.695,0.87,7,-6.851,0.167,0.0384,0.834,0.119,0.82,175.213,3.71,0,Lewisburg 2 Step,Mike Broussard and Nu'edition Zydeco
0.767,0.739,5,-7.312,0.0745,0.0797,0.000254,0.186,0.945,149.055,3.31,0,I Can't Stop,Mike Broussard and Nu'edition Zydeco
0.827,0.685,0,-6.76,0.0481,0.312,4.61e-05,0.0997,0.882,134.84,4.03,0,Walk Away,Mike Broussard and Nu'edition Zydeco
0.834,0.887,2,-6.12,0.0475,0.0327,0.0118,0.0906,0.977,144.995,2.95,0,That's All Me,Mike Broussard and Nu'edition Zydeco
0.813,0.791,4,-9.633,0.0592,0.0842,0.000206,0.0858,0.96,144.982,3.91,0,When a Woman's Fed Up,Mike Broussard and Nu'edition Zydeco
0.812,0.805,2,-7.503,0.116,0.181,0.000474,0.172,0.81,146.103,3.33,0,Sky Is the Limit,Mike Broussard and Nu'edition Zydeco
0.805,0.759,8,-8.073,0.116,0.0143,0.14,0.0225,0.691,144.021,4.22,0,Bad - Remix,Mike Broussard and Nu'edition Zydeco
0.804,0.787,7,-7.591,0.0878,0.0161,0.0042,0.173,0.907,142.059,3.47,1,Follow Me Down,Mike Broussard and Nu'edition Zydeco
0.802,0.755,0,-5.339,0.11,0.069,0.00138,0.0455,0.963,74.016,3.05,1,Up Life / Run It,Mike Broussard and Nu'edition Zydeco
0.787,0.478,8,-9.685,0.246,0.2,1.29e-06,0.112,0.308,133.837,1.61,8,Megatron,Big Scarr
0.886,0.459,8,-13.46,0.292,0.183,0.0,0.118,0.676,100.918,2.3,7,Repo,MWGH
0.737,0.282,5,-12.748,0.415,0.493,0.0,0.294,0.334,98.929,2.56,8,With Da Rocc,CZONNE
0.515,0.69,7,-4.892,0.0328,0.0249,0.0,0.212,0.455,123.031,3.55,1,Too Late To Be Good,The Tuesdays
0.472,0.723,7,-5.666,0.0352,0.00931,2.62e-06,0.217,0.206,123.575,4.48,5,It's Up To You,The Tuesdays
0.513,0.657,7,-6.21,0.0243,0.208,0.0,0.202,0.349,83.994,4.45,1,I'll Be Here,The Tuesdays
0.456,0.5,5,-5.923,0.0258,0.191,4.95e-06,0.0963,0.203,77.007,4.16,0,Changing The Moods,The Tuesdays
0.517,0.633,9,-7.502,0.0257,0.0907,0.0,0.213,0.339,91.857,3.79,0,Take Me Home,The Tuesdays
0.518,0.818,4,-5.132,0.0337,0.00467,7.82e-06,0.121,0.57,121.974,3.21,0,What Is Love,The Tuesdays
0.499,0.709,1,-4.813,0.0339,0.00509,1.21e-06,0.2,0.541,118.495,3.12,0,I Was Thinking Of You,The Tuesdays
0.478,0.595,7,-5.908,0.0245,0.0471,0.0,0.621,0.299,76.764,4.22,0,I Wish It Was Yesterday,The Tuesdays
0.342,0.737,0,-5.673,0.0284,0.0174,4.6e-05,0.414,0.349,168.071,4.29,0,Wheels,The Tuesdays
0.484,0.378,1,-8.916,0.0246,0.387,4.24e-05,0.144,0.146,90.765,4.67,0,Gone With The Wind,The Tuesdays
0.478,0.666,1,-7.33,0.0311,4.08e-05,0.0733,0.0676,0.224,124.682,4.66,0,When You're A Tuesday Girl,The Tuesdays
0.769,0.723,2,-5.303,0.0412,0.697,0.0,0.202,0.825,90.025,4.89,8,Popurri de Bobby: Desvelado / Se Murió de Amor / Ojalá Te Animes,Anexo Al Norte
0.51,0.739,4,-7.437,0.0308,0.274,0.000283,0.192,0.741,105.32,3.62,7,Bittersweet Demons,The Murlocs
0.835,0.774,1,-4.676,0.297,0.296,0.0,0.0781,0.446,100.993,2.87,8,They Know,Coley Ru
0.385,0.557,3,-10.553,0.112,0.172,0.0,0.116,0.604,92.661,2.1,0,Let's Be Serious,Meechie Greedy
0.868,0.625,5,-9.585,0.436,0.000496,0.0,0.375,0.432,115.013,2.73,0,Stranger Things,Meechie Greedy
0.713,0.597,6,-10.198,0.299,0.0348,0.0,0.0924,0.721,77.975,2.88,2,Community Service,Meechie Greedy
0.615,0.548,1,-7.174,0.0735,0.064,2.46e-05,0.111,0.34,147.94,3.97,0,Jeff Hardy,Meechie Greedy
0.663,0.596,1,-9.849,0.304,0.0135,0.0,0.0954,0.498,159.109,3.62,0,Too West End,Meechie Greedy
0.639,0.679,1,-8.516,0.284,0.0137,0.0,0.19,0.399,160.078,2.81,2,Party Time,Meechie Greedy
0.856,0.595,4,-6.29,0.07,0.258,0.0,0.0929,0.467,131.944,3.28,0,Smoking on Lames,Meechie Greedy
0.749,0.626,11,-9.88,0.269,0.0151,0.0,0.147,0.597,129.974,3.1,1,OG's,Meechie Greedy
0.731,0.521,7,-9.118,0.228,0.0138,0.0,0.162,0.307,147.946,3.46,0,Gorilla's,Meechie Greedy
0.724,0.657,9,-6.988,0.33,0.101,0.0,0.257,0.428,160.085,2.4,0,Wolf Pack,Meechie Greedy
0.728,0.526,9,-7.392,0.289,0.0751,0.0,0.144,0.322,140.17,2.07,0,We Be Leavin' Shit,Meechie Greedy
0.715,0.75,10,-6.18,0.173,0.0531,1.2e-05,0.149,0.76,149.995,2.88,0,Bang Era,Meechie Greedy
0.688,0.522,1,-7.373,0.202,0.387,0.0,0.111,0.66,139.971,3.2,0,Royal Rumble,Meechie Greedy
0.657,0.47,4,-8.83,0.18,0.0924,0.0,0.36,0.479,145.037,2.89,0,Zoom Zoom,Meechie Greedy
0.808,0.748,10,-7.158,0.0349,0.198,2.28e-05,0.303,0.962,90.01,4.03,8,Come See About Me,Omar Cunningham
0.46,0.555,1,-8.754,0.0372,0.611,0.0,0.944,0.201,128.955,4.42,8,Say You Will,Foreigner
0.588,0.343,9,-13.101,0.341,0.0488,4.81e-06,0.111,0.257,80.003,2.27,7,2 Hando,Roy Trinity
0.785,0.393,10,-17.484,0.322,0.339,0.0,0.134,0.278,135.941,3.82,7,Lovin My Style 2,Gdotvelz
0.831,0.519,1,-8.633,0.356,0.253,0.0,0.33,0.527,140.101,3.71,7,Drip Drippin',Knowbody
0.378,0.619,4,-8.822,0.0361,0.0188,0.000311,0.193,0.262,82.999,3.33,0,One Man Brawl,I Am Kloot
0.278,0.248,2,-11.047,0.0299,0.318,0.00736,0.0975,0.121,168.383,5.14,0,Chaperoned,I Am Kloot
0.553,0.56,0,-9.48,0.0278,0.489,0.00726,0.114,0.378,125.609,3.18,4,Ferris Wheels,I Am Kloot
0.508,0.405,7,-13.52,0.0263,0.178,0.0525,0.143,0.5,108.371,2.79,1,Hey Little Bird,I Am Kloot
0.498,0.652,6,-6.928,0.0289,0.325,5.78e-06,0.138,0.392,115.0,3.15,0,The Runaways,I Am Kloot
0.428,0.347,9,-10.285,0.03,0.263,0.352,0.127,0.149,128.914,3.93,0,Down At The Front,I Am Kloot
0.347,0.41,9,-10.593,0.0383,0.104,1.23e-05,0.1,0.376,140.151,2.99,0,Suddenly Strange,I Am Kloot
0.304,0.295,9,-12.67,0.0316,0.509,0.491,0.112,0.153,87.102,4.66,0,Only Role In Town,I Am Kloot
0.471,0.238,4,-15.076,0.0316,0.423,0.0,0.0693,0.223,125.446,2.03,0,At The Sea,I Am Kloot
0.843,0.56,1,-7.979,0.179,0.00815,0.0,0.0991,0.317,141.043,3.18,8,H.A.T.E.R.S,MWGH
0.705,0.76,11,-6.911,0.354,0.215,0.0,0.373,0.751,170.942,2.65,7,Out Yo Body,Wnc Whopbezzy
0.854,0.492,2,-13.631,0.249,0.233,0.0,0.158,0.294,130.035,3.51,3,Bool Out,Galeto
0.747,0.382,11,-17.428,0.543,0.0525,0.0,0.198,0.395,170.117,3.21,0,In Here,Galeto
0.828,0.497,7,-9.961,0.466,0.206,0.0,0.0843,0.774,160.027,2.81,3,No Hook,Galeto
0.579,0.371,3,-19.647,0.512,0.414,0.0,0.0992,0.472,83.956,3.63,0,Today,Galeto
0.823,0.477,11,-11.673,0.422,0.288,0.0,0.122,0.601,152.85,2.93,0,Back In The Days,Galeto
0.851,0.582,9,-9.908,0.382,0.0536,0.0,0.654,0.487,150.003,2.92,0,Two Headed Wolf,Galeto
0.859,0.588,1,-8.394,0.244,0.0368,0.0,0.108,0.355,137.194,2.05,1,On My Hip,Galeto
0.8,0.549,10,-9.769,0.447,0.17,0.0,0.103,0.589,153.988,2.52,0,Reverse Da Klip,Galeto
