year,track_name,track_popularity,album,artist_name,artist_genres,main_genre,artist_popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min
2022,Honest (feat. Don Toliver),64,Honest,Justin Bieber,"['canadian pop', 'pop']",pop,89,0.81,0.655,8,-6.779,0.0698,0.127,8.16e-05,0.105,0.809,150.002,3.22
2000,I Need You,63,I Need You,LeAnn Rimes,"['contemporary country', 'country', 'country dawn', 'country road']",,61,0.478,0.736,7,-7.124,0.0367,0.02,9.58e-05,0.118,0.564,144.705,3.83
2000,Shackles (Praise You),63,Go Get It,Mary Mary,"['gospel', 'gospel r&b']",r&b,53,0.779,0.834,7,-2.773,0.162,0.0343,0.0,0.0886,0.8,100.46,3.31
2001,Peaches & Cream,63,Part III,112,"['atl hip hop', 'boy band', 'contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",hip hop,65,0.677,0.52,4,-6.255,0.334,0.00277,0.0,0.0532,0.768,203.862,3.22
2001,All For You,63,All For You,Janet Jackson,"['dance pop', 'r&b', 'urban contemporary']",pop,65,0.753,0.934,2,-3.011,0.0736,0.0174,0.065,0.128,0.73,113.525,5.5
2002,Underneath Your Clothes,63,Laundry Service,Shakira,"['colombian pop', 'dance pop', 'latin pop', 'pop']",pop,87,0.616,0.597,8,-5.328,0.0415,0.691,0.0,0.104,0.362,165.508,3.73
2002,Gangsta Lovin',63,Eve-Olution,Eve,"['contemporary r&b', 'dance pop', 'hip pop', 'philly rap', 'r&b', 'urban contemporary']",r&b,68,0.723,0.84,1,-3.523,0.0608,0.0619,0.0,0.0945,0.827,94.332,3.99
2002,One Love,63,One Love,Blue,['boy band'],,60,0.683,0.722,8,-4.039,0.0358,0.0243,4.2e-05,0.35,0.854,95.012,3.45
2002,Like I Love You,63,Justified,Justin Timberlake,"['dance pop', 'pop']",pop,83,0.853,0.811,6,-4.927,0.0646,0.0439,0.000307,0.0703,0.9,114.964,4.73
2002,Happy,63,Ashanti,Ashanti,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",pop,71,0.727,0.515,2,-6.553,0.0289,0.241,3.74e-06,0.124,0.695,89.488,4.37
2002,Overprotected - Radio Edit,63,Britney (Digital Deluxe Version),Britney Spears,"['dance pop', 'pop']",pop,81,0.682,0.894,0,-1.73,0.0727,0.0381,0.0,0.416,0.845,95.992,3.31
2002,Soak Up The Sun,63,"C'Mon, C'Mon",Sheryl Crow,"['lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']",pop,67,0.717,0.733,4,-4.985,0.0427,0.0398,0.0,0.136,0.713,119.996,4.87
2002,Gimme the Light,63,Dutty Rock (20th Anniversary),Sean Paul,"['dance pop', 'dancehall', 'pop', 'pop rap']",pop,81,0.778,0.761,2,-5.529,0.0525,0.141,4.6e-05,0.0441,0.923,107.288,3.8
2003,Mundian To Bach Ke,63,The Album,Panjabi MC,"['bhangra', 'classic bhangra', 'desi hip hop']",hip hop,53,0.777,0.852,11,-6.625,0.0362,0.303,0.657,0.136,0.907,98.073,4.09
2003,So Gone,63,After The Storm,Monica,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",r&b,63,0.618,0.552,8,-6.863,0.0981,0.176,0.0,0.252,0.586,81.975,4.05
2004,Hey Mama,63,Elephunk,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",pop,80,0.865,0.876,11,-6.339,0.241,0.106,1.1e-06,0.597,0.941,100.175,3.58
2004,"Me, Myself and I",63,Dangerously In Love,BeyoncÈ,"['pop', 'r&b']",pop,93,0.75,0.458,1,-9.092,0.0803,0.226,3.25e-05,0.137,0.536,83.61,5.02
2004,What You Waiting For?,63,Love Angel Music Baby (Deluxe Version),Gwen Stefani,"['dance pop', 'pop']",pop,73,0.676,0.948,5,-2.557,0.0628,0.0509,8.19e-06,0.384,0.731,136.027,3.69
2004,Take Me To The Clouds Above - LMC Vs. U2 / Radio Edit,63,Take Me To The Clouds Above (LMC Vs. U2 / Remixes),LMC,"['bouncy house', 'uk dance']",,46,0.668,0.905,6,-5.395,0.038,0.00232,0.0331,0.141,0.667,128.658,2.86
2005,Stickwitu,63,PCD,The Pussycat Dolls,"['dance pop', 'girl group', 'pop']",pop,69,0.655,0.54,9,-6.482,0.0516,0.268,0.0,0.068,0.43,79.983,3.46
2005,Over And Over,63,Suit,Nelly,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",pop,74,0.644,0.517,7,-10.02,0.0803,0.0065,1.37e-06,0.158,0.464,169.799,4.23
2005,Let Me Hold You (feat. Omarion),63,Wanted,Bow Wow,"['dance pop', 'dirty south rap', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",pop,59,0.815,0.662,6,-8.244,0.199,0.0915,0.000409,0.0898,0.611,151.518,4.14
2005,Breakaway,63,Breakaway,Kelly Clarkson,"['dance pop', 'pop', 'talent show']",pop,74,0.446,0.701,9,-4.179,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,3.95
2006,Stickwitu,63,PCD,The Pussycat Dolls,"['dance pop', 'girl group', 'pop']",pop,69,0.655,0.54,9,-6.482,0.0516,0.268,0.0,0.068,0.43,79.983,3.46
2006,Deja Vu (feat. Jay-Z),63,B'Day Deluxe Edition,BeyoncÈ,"['pop', 'r&b']",pop,93,0.644,0.746,7,-4.941,0.341,0.0071,1.22e-05,0.0743,0.355,105.253,4.0
2006,Tears Dry On Their Own,63,Back To Black,Amy Winehouse,"['british soul', 'neo soul']",,77,0.643,0.871,1,-2.734,0.118,0.491,0.0,0.29,0.452,121.569,3.09
2006,Sorry,63,Confessions on a Dance Floor,Madonna,"['dance pop', 'pop']",pop,81,0.589,0.877,0,-6.229,0.046,0.00121,0.013,0.169,0.443,132.971,4.7
2006,Do It To It,63,Unappreciated,Cherish,"['atl hip hop', 'girl group', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",hip hop,64,0.826,0.67,2,-5.559,0.169,0.00798,0.0,0.495,0.794,74.007,3.77
2006,Chelsea Dagger,63,Costello Music,The Fratellis,"['garage rock', 'modern rock', 'scottish rock']",rock,60,0.512,0.817,7,-3.154,0.142,0.0505,0.0,0.0775,0.552,154.607,3.59
2006,When I'm Gone,63,When I'm Gone,Eminem,"['detroit hip hop', 'hip hop', 'rap']",hip hop,90,0.608,0.745,10,-5.496,0.365,0.0551,0.0,0.27,0.725,150.068,4.69
2007,Tears Dry On Their Own,63,Back To Black,Amy Winehouse,"['british soul', 'neo soul']",,77,0.643,0.871,1,-2.734,0.118,0.491,0.0,0.29,0.452,121.569,3.09
2007,Keep Holding On,63,The Best Damn Thing (Expanded Edition),Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop']",pop,76,0.162,0.786,7,-2.353,0.038,0.0374,0.0,0.143,0.138,161.192,4.0
2007,Better Than Me,63,Extreme Behavior,Hinder,"['alternative metal', 'nu metal', 'post-grunge']",,61,0.449,0.682,2,-5.295,0.029,0.205,0.0,0.175,0.254,139.924,3.73
2007,Grace Kelly,63,Life in Cartoon Motion,MIKA,['electropop'],pop,67,0.671,0.82,0,-5.796,0.048,0.0194,0.0133,0.361,0.685,122.361,3.13
2009,Love Drunk,63,Love Drunk,BOYS LIKE GIRLS,"['neon pop punk', 'pop punk']",pop,60,0.44,0.976,10,-3.17,0.141,0.00177,3.39e-06,0.16,0.412,150.005,3.78
2009,We Made You,63,Relapse: Refill,Eminem,"['detroit hip hop', 'hip hop', 'rap']",hip hop,90,0.924,0.853,2,-1.203,0.0792,0.107,1.45e-06,0.129,0.67,114.003,4.49
2009,Russian Roulette,63,Rated R,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.48,0.486,6,-5.754,0.0447,0.046,0.0,0.107,0.265,80.051,3.79
2009,Turn My Swag On,63,iSouljaBoyTellem,Soulja Boy,"['atl hip hop', 'chicago bop', 'dance pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",hip hop,68,0.546,0.712,3,-3.104,0.0269,0.000969,0.0,0.406,0.489,150.154,3.44
2010,Need You Now,63,Need You Now,Lady A,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",pop,67,0.581,0.717,4,-4.433,0.0318,0.0298,0.000186,0.243,0.316,107.884,3.94
2010,For the First Time,63,Science & Faith,The Script,"['celtic rock', 'pop']",rock,74,0.396,0.629,9,-4.78,0.0287,0.0328,0.0,0.183,0.358,173.794,4.21
2011,Sexy And I Know It,63,Sorry For Party Rocking (Deluxe Version),LMFAO,"['dance pop', 'pop', 'pop rap']",pop,66,0.707,0.861,7,-4.225,0.316,0.1,0.0,0.191,0.795,130.021,3.32
2011,Honey Bee,63,Red River Blue (Deluxe Edition),Blake Shelton,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']",rock,69,0.481,0.849,4,-5.131,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,3.51
2012,Pound The Alarm,63,Pink Friday ... Roman Reloaded (Deluxe),Nicki Minaj,"['hip pop', 'pop', 'queens hip hop', 'rap']",pop,87,0.728,0.858,9,-3.686,0.0609,0.0403,4.09e-06,0.0241,0.591,125.055,3.43
2012,Turn Up the Music,63,Fortune (Expanded Edition),Chris Brown,"['r&b', 'rap']",r&b,87,0.594,0.841,1,-5.792,0.102,0.000238,2.22e-06,0.156,0.643,129.925,3.8
2012,Sexy And I Know It,63,Sorry For Party Rocking (Deluxe Version),LMFAO,"['dance pop', 'pop', 'pop rap']",pop,66,0.707,0.861,7,-4.225,0.316,0.1,0.0,0.191,0.795,130.021,3.32
2012,We'll Be Coming Back (feat. Example),63,18 Months,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",pop,86,0.596,0.952,7,-4.364,0.0873,0.00131,0.0,0.598,0.571,127.945,3.91
2013,Holy Grail,63,Magna Carta... Holy Grail,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",hip hop,84,0.676,0.534,2,-6.901,0.0831,0.0594,8.59e-06,0.256,0.156,145.082,5.64
2013,Daylight,63,Overexposed (Deluxe),Maroon 5,['pop'],pop,85,0.657,0.679,2,-5.511,0.0269,0.00246,0.0,0.211,0.331,120.007,3.76
2014,#SELFIE,63,#SELFIE,The Chainsmokers,['pop'],pop,81,0.789,0.916,0,-3.262,0.249,0.0135,8.09e-06,0.077,0.658,127.956,3.06
2014,Love Runs Out,63,Native,OneRepublic,"['piano rock', 'pop']",rock,83,0.719,0.935,7,-3.752,0.0589,0.167,0.0,0.0973,0.738,120.022,3.74
2014,Ugly Heart,63,G.R.L.,G.R.L.,"['girl group', 'post-teen pop', 'talent show']",pop,54,0.65,0.786,9,-5.488,0.0463,0.019,0.0,0.323,0.446,124.96,3.31
2014,Trumpets,63,Talk Dirty,Jason Derulo,"['dance pop', 'pop']",pop,79,0.635,0.691,0,-4.862,0.258,0.555,0.0,0.097,0.638,82.142,3.62
2014,Wasted,63,A Town Called Paradise (Deluxe),TiÎsto,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']",pop,85,0.638,0.816,2,-5.503,0.0308,0.00149,0.00115,0.195,0.386,112.014,3.17
2014,I Got U,63,EP1,Duke Dumont,"['edm', 'house', 'pop dance', 'progressive house', 'uk dance']",pop,66,0.636,0.761,9,-7.752,0.035,0.00377,0.00784,0.0851,0.463,120.837,4.76
2017,Don't Wanna Know (feat. Kendrick Lamar),63,Red Pill Blues (Deluxe),Maroon 5,['pop'],pop,85,0.783,0.61,7,-6.124,0.0696,0.343,0.0,0.0983,0.418,100.047,3.57
2000,Hemorrhage (In My Hands),62,Something Like Human,Fuel,"['alternative metal', 'nu metal', 'post-grunge']",,55,0.301,0.823,1,-4.072,0.0433,0.000144,0.000309,0.0833,0.372,152.017,3.95
2000,Everything You Want,62,Everything You Want,Vertical Horizon,"['neo mellow', 'pop rock', 'post-grunge']",pop,51,0.636,0.761,3,-6.389,0.0306,0.0517,0.0,0.0642,0.736,93.896,4.28
2000,Incomplete,62,Unleash The Dragon,Sisqo,"['contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'urban contemporary']",r&b,58,0.746,0.443,1,-7.693,0.0771,0.282,0.0,0.14,0.272,119.311,4.57
2001,Jaded,62,Just Push Play,Aerosmith,"['album rock', 'classic rock', 'hard rock', 'rock']",rock,75,0.518,0.866,9,-4.476,0.0509,0.00413,1.93e-05,0.246,0.671,117.983,3.6
2001,Don't Stop Movin',62,Sunshine,S Club,"['australian pop', 'dance pop', 'europop', 'talent show']",pop,56,0.822,0.672,7,-6.133,0.0329,0.0285,0.0,0.213,0.91,117.033,3.89
2002,Don't Let Me Get Me - Radio Edit,62,M!ssundaztood (Expanded Edition),P!nk,"['dance pop', 'pop']",pop,81,0.624,0.85,0,-4.754,0.0756,0.00234,0.0,0.0621,0.615,98.525,3.51
2002,A New Day Has Come - Radio Remix,62,A New Day Has Come,CÈline Dion,['canadian pop'],pop,74,0.574,0.691,6,-5.103,0.035,0.0826,1.65e-05,0.149,0.195,91.969,4.33
2002,No Such Thing,62,Room For Squares,John Mayer,"['neo mellow', 'singer-songwriter']",,77,0.668,0.739,4,-4.919,0.0308,0.0383,0.0,0.13,0.571,131.918,3.86
2003,Stand Up,62,Chicken - N - Beer,Ludacris,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",hip hop,77,0.751,0.84,6,-4.855,0.349,0.367,0.0,0.0916,0.801,99.057,3.56
2003,Can't Let You Go (feat. Mike Shorey & Lil' Mo),62,Street Dreams (Bonus Track),Fabolous,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']",rap,65,0.646,0.6,9,-6.569,0.458,0.231,0.0,0.0794,0.811,192.082,3.73
2003,Air Force Ones,62,Nellyville,Nelly,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",pop,74,0.784,0.459,4,-9.74,0.317,0.0847,0.0,0.079,0.618,164.062,5.07
2003,It's My Life,62,The Singles Collection,No Doubt,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']",pop,69,0.606,0.75,8,-4.535,0.0306,0.00264,0.000788,0.321,0.771,126.316,3.76
2004,Salt Shaker,62,Me & My Brother,Ying Yang Twins,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']",hip hop,63,0.884,0.697,11,-6.022,0.128,0.0509,0.0,0.094,0.322,101.965,4.21
2004,Lose My Breath,62,Destiny Fulfilled,Destiny's Child,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",pop,72,0.814,0.899,1,-5.958,0.0637,0.00727,0.219,0.0979,0.545,119.011,4.03
2004,It's My Life,62,The Singles Collection,No Doubt,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']",pop,69,0.606,0.75,8,-4.535,0.0306,0.00264,0.000788,0.321,0.771,126.316,3.76
2004,One Call Away,62,Jackpot,Chingy,"['crunk', 'dirty south rap', 'hip pop', 'pop rap', 'southern hip hop']",rap,59,0.765,0.821,4,-5.926,0.183,0.0918,0.0,0.217,0.962,162.519,4.61
2004,I Like That,62,It's Already Written,Houston,[],,44,0.797,0.502,10,-3.925,0.0968,0.0154,0.0,0.1,0.385,106.997,3.94
2005,Diamonds From Sierra Leone - Remix,62,Late Registration,Kanye West,"['chicago rap', 'hip hop', 'rap']",rap,94,0.672,0.814,7,-3.768,0.27,0.258,0.0,0.164,0.379,97.043,3.89
2005,Get Back,62,The Red Light District,Ludacris,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",hip hop,77,0.555,0.639,1,-5.16,0.263,0.0594,0.0,0.118,0.184,171.609,4.51
2005,Home,62,It's Time,Michael BublÈ,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",pop,74,0.608,0.37,7,-9.207,0.0306,0.844,1.87e-05,0.112,0.349,127.631,3.77
2005,Do You Want To,62,You Could Have It So Much Better,Franz Ferdinand,"['alternative rock', 'dance rock', 'indie rock', 'modern rock', 'rock', 'scottish rock']",rock,66,0.412,0.944,0,-2.896,0.0448,0.0724,0.000493,0.801,0.79,123.091,3.58
2005,You Raise Me Up,62,Face To Face,Westlife,['boy band'],,69,0.23,0.357,10,-6.596,0.0315,0.63,0.0,0.0886,0.174,114.229,4.02
2006,Ain't No Other Man,62,Back To Basics,Christina Aguilera,"['dance pop', 'pop']",pop,78,0.862,0.742,7,-4.722,0.222,0.00376,0.00855,0.103,0.511,127.91,3.82
2006,Get Up (feat. Chamillionaire),62,The Evolution,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",pop,70,0.964,0.595,1,-6.887,0.109,0.0248,5.14e-06,0.0405,0.629,128.593,4.36
2006,"Lean Wit It, Rock Wit It",62,On Top Of Our Game,Dem Franchize Boyz,"['atl hip hop', 'crunk', 'dirty south rap', 'southern hip hop']",hip hop,49,0.886,0.62,5,-5.854,0.307,0.082,0.0,0.1,0.6,76.035,3.83
2006,Check On It (feat. Bun B & Slim Thug),62,B'Day,BeyoncÈ,"['pop', 'r&b']",pop,93,0.705,0.796,7,-6.845,0.267,0.0708,0.0,0.388,0.864,166.042,3.51
2007,Shawty (feat. T Pain),62,The Real Testament,Plies,"['dirty south rap', 'miami hip hop', 'southern hip hop', 'trap']",rap,63,0.444,0.708,4,-5.926,0.126,0.0419,0.0,0.0775,0.26,105.412,4.26
2007,I Tried,62,Strength & Loyalty,Bone Thugs-N-Harmony,"['gangster rap', 'hip hop', 'ohio hip hop', 'rap']",rap,66,0.727,0.71,4,-6.142,0.0742,0.0104,0.0,0.107,0.378,81.995,4.79
2007,Shortie Like Mine (feat. Chris Brown & Johnt· Austin),62,The Price Of Fame,Bow Wow,"['dance pop', 'dirty south rap', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",pop,59,0.758,0.642,7,-8.128,0.221,0.0745,0.0,0.191,0.701,142.078,4.47
2007,Party Like A Rock Star,62,Rockstar Mentality,SHOP BOYZ,"['atl hip hop', 'dirty south rap', 'futuristic swag']",hip hop,46,0.619,0.709,7,-4.633,0.0395,0.00541,0.0,0.507,0.68,144.972,4.22
2007,Promise,62,The Evolution,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",pop,70,0.697,0.629,9,-5.757,0.0425,0.409,3.8e-06,0.0819,0.439,123.279,4.46
2007,Make Me Better,62,From Nothin' To Somethin' (Bonus Track Version),Fabolous,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']",rap,65,0.607,0.599,11,-6.886,0.0995,0.33,0.0,0.199,0.562,86.491,4.23
2008,Can't Believe It (feat. Lil' Wayne),62,Three Ringz (Thr33 Ringz) [Expanded Edition],T-Pain,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",pop,79,0.649,0.515,10,-8.869,0.0486,0.0018,0.0,0.0773,0.0766,89.828,4.56
2008,Leavin',62,Departure - Recharged,Jesse McCartney,"['dance pop', 'pop', 'post-teen pop']",pop,59,0.687,0.71,9,-5.84,0.0522,0.0283,3.71e-06,0.0689,0.886,79.235,3.61
2008,"Bust It Baby, Pt. 2 (feat. Ne-Yo)",62,Definition of Real,Plies,"['dirty south rap', 'miami hip hop', 'southern hip hop', 'trap']",rap,63,0.648,0.801,5,-7.24,0.167,0.154,0.0,0.339,0.807,78.946,4.01
2008,Just Fine,62,Growing Pains,Mary J. Blige,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",pop,71,0.923,0.795,11,-3.61,0.117,0.0394,0.000565,0.101,0.588,123.021,4.04
2009,Please Don't Leave Me,62,Funhouse (Expanded Edition),P!nk,"['dance pop', 'pop']",pop,81,0.588,0.845,6,-4.497,0.0377,0.00869,0.0,0.326,0.745,138.014,3.86
2010,Stuck Like Glue,62,The Incredible Machine,Sugarland,"['contemporary country', 'country', 'country dawn', 'country road']",,56,0.702,0.795,1,-4.764,0.0568,0.329,0.0,0.0505,0.836,83.961,4.13
2010,Try Sleeping with a Broken Heart,62,The Element Of Freedom,Alicia Keys,"['neo soul', 'pop', 'r&b']",pop,79,0.496,0.821,5,-5.155,0.112,0.158,0.246,0.13,0.549,110.977,4.15
2010,Gold Dust - Radio Edit,62,Gold Dust,DJ Fresh,"['dancefloor dnb', 'drum and bass', 'uk dance']",,55,0.451,0.948,0,-0.74,0.147,0.255,0.0,0.392,0.295,176.985,3.21
2010,In My Head,62,Jason Derulo,Jason Derulo,"['dance pop', 'pop']",pop,79,0.762,0.748,0,-4.15,0.033,0.0266,0.0,0.348,0.851,110.009,3.32
2010,Kickstarts,62,Won't Go Quietly,Example,"['hip house', 'talent show', 'uk dance']",,57,0.61,0.836,5,-4.455,0.0573,0.00374,0.0,0.358,0.657,126.056,3.03
2010,Whataya Want from Me,62,For Your Entertainment,Adam Lambert,"['dance pop', 'idol', 'pop', 'post-teen pop']",pop,60,0.44,0.683,11,-4.732,0.0489,0.00706,0.0,0.0593,0.445,185.948,3.79
2011,Blind Faith,62,No More Idols,Chase & Status,"['dancefloor dnb', 'drum and bass', 'uk dance']",,71,0.45,0.846,9,-4.712,0.0472,0.00523,0.0,0.228,0.402,140.042,3.89
2011,Changed the Way You Kiss Me - Radio Edit,62,Playing In The Shadows,Example,"['hip house', 'talent show', 'uk dance']",,57,0.578,0.857,4,-3.78,0.041,0.00548,0.00162,0.0948,0.188,126.979,3.26
2013,Play Hard (feat. Ne-Yo & Akon),62,Nothing but the Beat 2.0,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",pop,88,0.691,0.921,8,-1.702,0.0535,0.174,0.0,0.331,0.802,130.072,3.35
2013,Same Love (feat. Mary Lambert),62,The Heist,Macklemore & Ryan Lewis,"['pop rap', 'seattle hip hop']",pop,74,0.688,0.473,8,-9.059,0.167,0.716,4.46e-05,0.104,0.299,84.958,5.31
2013,Everything Has Changed,62,Red (Big Machine Radio Release Special),Taylor Swift,['pop'],pop,100,0.624,0.458,6,-6.755,0.0287,0.36,3.89e-06,0.311,0.436,80.016,4.09
2013,Fine China,62,X (Expanded Edition),Chris Brown,"['r&b', 'rap']",r&b,87,0.654,0.731,10,-4.767,0.0568,0.0419,0.0,0.122,0.59,104.002,3.55
2014,I Will Never Let You Down,62,I Will Never Let You Down,Rita Ora,"['dance pop', 'pop', 'uk pop']",pop,72,0.754,0.801,4,-3.215,0.0297,0.404,0.0,0.128,0.794,128.004,3.39
2014,Amnesia,62,5 Seconds Of Summer,5 Seconds of Summer,"['boy band', 'pop']",pop,77,0.572,0.499,2,-5.237,0.0311,0.0283,0.0,0.213,0.108,101.593,3.95
2020,Ice Cream (with Selena Gomez),62,Ice Cream (with Selena Gomez),BLACKPINK,"['k-pop', 'k-pop girl group', 'pop']",pop,81,0.79,0.729,9,-3.843,0.334,0.0342,9.31e-05,0.0411,0.904,159.989,2.93
2021,test drive,62,Positions (Deluxe),Ariana Grande,['pop'],pop,94,0.698,0.708,9,-4.943,0.0454,0.0251,0.0,0.124,0.322,115.036,2.04
2021,t r a n s p a r e n t s o u l feat. Travis Barker,62,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,"['afrofuturism', 'pop', 'post-teen pop', 'pov: indie']",pop,71,0.39,0.83,11,-5.201,0.0563,0.0021,0.0,0.156,0.191,90.021,2.8
2021,Rumors (feat. Cardi B),62,Rumors (feat. Cardi B),Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",hip hop,71,0.827,0.731,4,-5.524,0.088,0.13,0.0,0.418,0.607,118.992,2.88
2000,Shalala Lala,61,The Platinum Album,Vengaboys,"['bubblegum dance', 'eurodance', 'europop']",pop,63,0.751,0.901,2,-5.802,0.0328,0.0504,0.00308,0.0395,0.973,124.017,3.58
2000,Fill Me In,61,Born to Do It,Craig David,['british soul'],,64,0.682,0.744,8,-6.981,0.0365,0.376,0.00951,0.06,0.827,132.493,4.29
2000,Be Like That,61,The Better Life,3 Doors Down,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",rock,71,0.487,0.702,7,-6.043,0.0238,0.00528,4.97e-06,0.129,0.306,95.982,4.43
2001,Starlight - Radio Edit,61,Starlight,The Supermen Lovers,['filter house'],,46,0.739,0.679,0,-5.079,0.0373,0.000424,0.0187,0.389,0.786,127.487,3.91
2001,All or Nothing,61,O-Town 2,O-Town,['boy band'],,46,0.652,0.447,0,-5.507,0.0287,0.257,0.0,0.253,0.234,126.905,4.18
2001,I'm a Thug,61,THUGS ARE US,Trick Daddy,"['crunk', 'dirty south rap', 'miami hip hop', 'southern hip hop']",rap,57,0.933,0.561,11,-5.961,0.122,0.0275,0.0,0.102,0.586,139.976,4.24
2001,Fill Me In,61,Born to Do It,Craig David,['british soul'],,64,0.682,0.744,8,-6.981,0.0365,0.376,0.00951,0.06,0.827,132.493,4.29
2002,More Than A Woman,61,Aaliyah,Aaliyah,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",r&b,67,0.655,0.649,1,-5.653,0.089,0.0793,0.000393,0.117,0.759,86.968,3.83
2002,World of Our Own,61,World of Our Own (Expanded Edition),Westlife,['boy band'],,69,0.707,0.765,1,-4.636,0.0341,0.0163,0.0,0.0627,0.923,97.005,3.52
2002,Tainted Love,61,Lest We Forget - The Best Of,Marilyn Manson,"['alternative metal', 'hard rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",rock,70,0.637,0.95,8,-4.4,0.109,0.00104,7.35e-06,0.288,0.511,142.018,3.33
2002,Just a Friend 2002 - Radio Edit,61,Mario,Mario,"['dance pop', 'r&b', 'southern hip hop', 'urban contemporary']",pop,68,0.538,0.677,0,-6.099,0.187,0.00541,0.0,0.236,0.913,132.346,3.57
2002,"I'm Not a Girl, Not Yet a Woman",61,Britney (Digital Deluxe Version),Britney Spears,"['dance pop', 'pop']",pop,81,0.534,0.543,3,-6.857,0.0245,0.579,0.0,0.112,0.418,78.996,3.85
2002,"My Neck, My Back (Lick It)",61,Thug Misses (Digitally Remastered),Khia,"['hip pop', 'trap queen']",pop,48,0.859,0.625,9,-4.234,0.13,0.0296,0.0,0.0537,0.71,102.072,3.71
2003,Can't Hold Us Down (feat. Lil' Kim),61,Stripped,Christina Aguilera,"['dance pop', 'pop']",pop,78,0.859,0.658,8,-4.481,0.192,0.0326,0.00181,0.0651,0.538,98.989,4.25
